file,record,offset,type,speaker,node,tokens,bytes_used,max_bytes,chinese,english
game31.msg,9,0x00000916,dialogue,9,0B,,44,236,手足情深令人動容！我們會替你留意的，你放心！,"Such love between siblings is moving. We will keep an eye out for you, do not worry."
game31.msg,10,0x00000A13,dialogue,67,0,,60,236,我哥哥不但有著令人難忘的蒼白，他身上的枯骨法器是最大的特徵。,"Besides that unforgettable pallor, the surest sign is the withered-bone talisman he carries."
game31.msg,11,0x00000B10,dialogue,67,0,,17,236,你們有看到他嗎？ ,Have you seen him?
game31.msg,12,0x00000C0D,dialogue,67,0E,,50,236,這不是我哥哥的枯骨法器嗎！不要告訴我的夢是真的‧‧,But this is my brother's withered-bone talisman. Do not tell me the dream was true...
game31.msg,13,0x00000D0A,dialogue,4,0F,,36,236,卡農是個超級變態兇手，他專門吸人血！,"Kanon is a monstrous, twisted murderer. He drinks people's blood."
game31.msg,14,0x00000E07,dialogue,9,10,,58,236,他的旅店根本就是掛羊頭賣狗肉！不過，他再也享受不到人血了！,"That inn of his was a front from the start. Still, he will never taste human blood again."
game31.msg,15,0x00000F04,dialogue,67,11,,64,236,雖然他殺了我哥哥，可是你們也不能濫施刑罰，你們怎麼可以擅自做主！,"He killed my brother, yes, but that doesn't give you the right to hand out punishment. How could you take the law into your own hands!"
game31.msg,16,0x00001001,dialogue,1,12,,96,236,你的意思是我們藐視摩羅王朝的法律？你知不知道殺你哥哥的兇手也是這麼說的，他家財萬貫，有身份有地位,"You mean we're showing contempt for the laws of the Moro Dynasty? You know the man who killed your brother said the same thing. He's rich, with rank and standing"
game31.msg,17,0x000010FE,dialogue,1,13,,58,236,你認為這個國家會保護誰？是他！不是那些被他搞死的小老百姓！,Who do you think this country will protect? Him. Not the ordinary people he has destroyed.
game31.msg,18,0x000011FB,dialogue,67,14,,98,236,既使我們的國家是非不分，身為國民的一份子也必需守法！這不是任何藉口可以掩飾的，除非你有本事推翻它。,"Even if our country can't tell right from wrong, a citizen still has to obey the law. No excuse covers that up, unless you have the power to overthrow it."
game31.msg,19,0x000012F8,dialogue,1,15,,26,236,推翻摩羅王朝是你的理想嗎？,Is overthrowing the Moro Dynasty your ideal?
game31.msg,20,0x000013F5,dialogue,67,16,,32,236,在它還未垮台之前的確是我的理想！,"Until it falls, yes, that is my ideal."
game31.msg,21,0x000014F2,dialogue,1,17,,60,236,這也是我的理想！現在有個艱難的機會，你願意與我們共同奮鬥嗎？,It's mine too. There is a hard chance in front of us now. Will you fight alongside us?
game31.msg,22,0x000015EF,placeholder,67,18,Ｄ,26,236,我願意盡我的力量！我是Ｄ！,I'll give everything I have. I'm Ｄ.
game31.msg,23,0x000016EC,placeholder,1,19,ＡＢ,22,236,你好！我是Ａ，她是Ｂ！,"Good to meet you. I'm Ａ, and this is Ｂ."
game31.msg,24,0x000017E9,dialogue,9,1A,,14,236,很高興認識你！,Very glad to meet you.
game31.msg,25,0x000018E6,dialogue,67,1B,,50,236,你所謂的機會是不是與最近這個世界所產生的變化有關？,Does this chance of yours have something to do with the changes in the world lately?
game31.msg,26,0x000019E3,dialogue,1,1C,,4,236,是！,It does.
game31.msg,27,0x00001AE0,dialogue,67,1D,,118,236,我有個線索，當我前幾天經過浩劫石地的時後，突如其來的巨大震動令我印象深刻，因為並不是自然現象，似乎是某種生物所引起的！,"I have a lead. Passing through the Ravaged Stonelands a few days ago, I felt a sudden huge tremor that stayed with me. It wasn't natural. Something alive seemed to cause it."
game31.msg,28,0x00001BDD,dialogue,1,5A,,18,236,我們就去浩劫石地！,Then we go to the Ravaged Stonelands.
game31.msg,29,0x00001CDA,dialogue,65,1F,,112,236,您好！卡農在這裡向兩位問後！有什麼需要小弟效勞的地方請儘管說，不要客氣！在家靠父母，出外靠朋友，四海之內皆兄弟！,"Greetings. Kanon pays his respects to you both. Anything I can do for you, just say the word. At home you rely on your parents, away from home on friends. All men are brothers."
game31.msg,30,0x00001DD7,dialogue,9,20,,34,236,你的態度實在讓人很難相信你的真誠！,Your manner makes it very hard to believe you're sincere.
game31.msg,31,0x00001ED4,dialogue,65,21,,28,236,小姐對不起，能否請再說一遍？,"I'm sorry, miss, would you say that again?"
game31.msg,32,0x00001FD1,dialogue,1,22,,34,236,她是說您的態度真誠，令人難以抗拒！,She said your sincerity is impossible to resist.
game31.msg,33,0x000020CE,dialogue,65,23,,44,236,能夠得到這位美麗小姐的讚美真是令我受寵若驚！,Praise from such a beautiful lady is more than I deserve.
game31.msg,34,0x000021CB,dialogue,9,24,,12,236,我的天啊‧‧,Oh my god...
game31.msg,35,0x000022C8,dialogue,1,25,,106,236,妳給我閉嘴！不‧我是說卡農先生擁有高人一等的地位，也擁有一付善良的心腸。從街頭到巷尾，有那個人不敬佩您的！,"Shut your mouth. No... I mean that Mr Kanon holds a position above other men, and has a kind heart to match. From one end of the street to the other, who doesn't admire you?"
game31.msg,36,0x000023C5,dialogue,65,26,,86,236,您過獎了，雖然本鎮大部份的土地都屬於本人所有，您大概也知道本人也是全國最大的象牙供應商,"You flatter me. Most of the land in this town does belong to me, and you probably know I am also the largest ivory supplier in the country"
game31.msg,37,0x000024C2,dialogue,65,27,,92,236,若是沒有這些辛苦的鎮民為我工作，我也不可能累積龐大的財富，所謂：取之於哈曼奴，用之於哈曼奴！,"Without these hardworking townspeople working for me, I could never have built such a fortune. As the saying goes: taken from Hamanu, given back to Hamanu."
game31.msg,38,0x000025BF,dialogue,1,28,,28,236,佩服！佩服！聽說你有間旅店？,"Impressive, truly. I hear you own an inn?"
game31.msg,39,0x000026BC,dialogue,65,29,,140,236,我這間旅店不以營利為目的，專供過往旅客住宿之用，費用全憑個人心意，不給錢也沒關係，所以我將這間旅店取名為心意旅店。你們若是有需要，歡迎使用！,"My inn isn't run for profit. It's for travellers passing through, and you pay whatever you feel is right, or nothing. That's why I call it the Goodwill Inn. Use it if you need it."
game31.msg,40,0x000027B9,dialogue,1,0,,12,236,太謝謝您了！,Thank you so much.
game31.msg,41,0x000028B6,dialogue,66,2B,,84,236,我是梅亞！還記得在我小的時候黑煞沼澤是大象的樂園，那裡有取之不盡的食物，充沛的水源。,"I'm Meia. I still remember when I was small, the Black Curse Marsh was a paradise for elephants. Endless food there, and water in plenty."
game31.msg,42,0x000029B3,dialogue,66,2C,,116,236,我常常在夕陽下看著牠們龐大的身影淹沒在夜色中，如今我卻看著牠們跪倒在人類的刀箭之下，我很擔心大象將會從這個世界消失！,I used to watch their huge shapes sink into the dark at sunset. Now I watch them fall under human blades and arrows. I'm afraid elephants will vanish from this world.
game31.msg,43,0x00002AB0,dialogue,1,2D,,118,236,可是象牙為哈曼奴帶來富裕，只要是有利可圖，殺頭的生意都有人做，縱然妳有心，也無法扭轉這些人的觀念，除非切斷所有的需求。,"But ivory made Hamanu rich. Where there's profit, people will take any risk. However much you care, you can't change how they think, unless you cut off the demand."
game31.msg,44,0x00002BAD,dialogue,66,2E,,114,236,你說的沒錯！我父親是鎮長，我也無法說服他，更不用提一般的老百姓了。如果不是那該死的卡農，大象也不會受到無情的屠殺！,"You're right. My father is the mayor and I can't even persuade him, let alone ordinary people. If it weren't for that damned Kanon, the elephants wouldn't be slaughtered so cruelly."
game31.msg,45,0x00002CAA,dialogue,1,2F,,50,236,此地的人對卡農讚譽有加，他與一般的有錢人並不相同。,People here speak highly of Kanon. He isn't like other rich men.
game31.msg,46,0x00002DA7,dialogue,66,30,,106,236,他的虛假形象很耐人尋味‧‧他開的那間心意旅店經常傳出一覺醒來同伴卻不見的失蹤事件，我很難相信這會與他無關。,"His false face is worth thinking about... At that Goodwill Inn of his, guests often wake to find their companions gone. I find it hard to believe he has nothing to do with it."
game31.msg,47,0x00002EA4,dialogue,1,31,,62,236,如果與他有關，他將那些人弄到那裡去了呢？他的目的又是為了什麼？,"If he is involved, where is he taking them? And what does he want with them?"
game31.msg,48,0x00002FA1,dialogue,66,0,,56,236,我並不知道卡農的真正意圖‧‧可以確定的是那些人下場淒慘！,I don't know what Kanon really wants... What is certain is that those people met a terrible end.
game31.msg,49,0x0000309E,dialogue,66,33,,112,236,每次當我經過心意旅館的時候心頭就感到一陣涼意，這裡面一定隱藏著不為人知的秘密！聽我的忠告：最好不要投宿那間旅館。,Every time I pass the Goodwill Inn a chill runs through me. There is a secret hidden in there. Take my advice: don't stay the night in that inn.
game31.msg,50,0x0000319B,dialogue,1,0,,14,236,謝謝妳的建議！,Thank you for the warning.
game31.msg,51,0x00003298,dialogue,66,35,,26,236,我可以知道你們要去那裡嗎？,May I ask where you're going?
game31.msg,52,0x00003395,dialogue,1,36,,18,236,我也不知何去何從！,I don't know where we're headed myself.
game31.msg,53,0x00003492,dialogue,9,37,,28,236,別聽他胡說！我們要去嘉露城。,Don't listen to his nonsense. We're going to Jialu City.
game31.msg,54,0x0000358F,dialogue,66,38,,104,236,這麼說來你們會經過黑煞沼澤‧‧傳說只要向死者獻上菇沙草，他們下輩子就可以投胎為人，你們有看到這塊墓碑吧！,"Then you'll pass through the Black Curse Marsh... They say that if you offer gusha grass to the dead, they can be reborn as human in the next life. You see this gravestone?"
game31.msg,55,0x0000368C,dialogue,66,39,,76,236,這是我為了悼念那些死去的大象而立的。聽說只是聽說‧這種神奇植物就在黑煞沼澤！,"I put it up in mourning for the elephants that died. They say, and it's only what they say... that miraculous plant grows in the Black Curse Marsh."
game31.msg,56,0x00003789,dialogue,1,3A,,22,236,菇沙草對動物也有效嗎？,Does gusha grass work on animals too?
game31.msg,57,0x00003886,dialogue,66,3B,,80,236,不知道！因為我們人類的無知、貪婪與自私‧‧只要有一絲的彌補可能，我決不放棄希望！,"I don't know. Our ignorance, our greed, our selfishness... As long as there's the slightest chance to make amends, I will never give up hope."
game31.msg,58,0x00003983,dialogue,66,0,,84,236,如你所見‧我的雙腿不良於行，所以，你們若願意幫助我找尋菇沙草，我會準備小禮物送你們！,"As you can see... my legs don't work well. So if you're willing to help me find gusha grass, I'll have a small gift ready for you."
game31.msg,59,0x00003A80,dialogue,66,75,,48,236,找到菇沙草沒有？雖然這只是個傳說，但我深信不疑！,"Have you found the gusha grass? It may only be a legend, but I believe it without a doubt."
game31.msg,60,0x00003B7D,dialogue,66,3E,,76,236,我相信這是菇沙草，雖然你我從未見過！這是我答應的小禮物，這個我的心意請收下！,"I believe this is gusha grass, though neither of us has ever seen it. Here is the small gift I promised. Please take it, it comes from the heart."
game31.msg,61,0x00003C7A,dialogue,66,76,,24,236,謝謝你們為我所做的一切！,Thank you for everything you've done for me.
game31.msg,62,0x00003D77,dialogue,1,40,,46,236,我們也很同情大象的悲慘命運，我們願意幫這個忙！,We feel for the elephants and their bitter fate too. We're willing to help.
game31.msg,63,0x00003E74,dialogue,66,54,,12,236,麻煩你們了！,I'm in your debt.
game31.msg,64,0x00003F71,dialogue,1,54,,18,236,原諒我們幫不上忙！,Forgive us. We can't help you.
game31.msg,65,0x0000406E,dialogue,1,44,,80,236,並不是我們不願意幫妳‧‧難道做人就脫離苦海了嗎？何不尋求一個積極的方法拯救大象！,It isn't that we don't want to help you... Does being born human really free anyone from suffering? Why not look for a real way to save the elephants?
game31.msg,66,0x0000416B,dialogue,66,0,,36,236,我們又見面了！我知道我的語氣並不好。,We meet again. I know I didn't speak kindly to you.
game31.msg,67,0x00004268,dialogue,66,45,,36,236,我了解‧‧我就算付出生命也在所不惜！,I understand... I would give my own life and not regret it.
game31.msg,68,0x00004365,dialogue,9,0,,38,236,妳可千萬不要做傻事！也許事情會有轉機！,Don't do anything foolish. Things may still turn around.
game31.msg,69,0x00004462,dialogue,3,47,,18,236,梅亞上吊自殺了‧‧,Meia has hanged herself...
game31.msg,70,0x0000455F,dialogue,9,48,,62,236,她為什麼要這麼做？如果不是你說話刺激到她，她也不會走上絕路‧‧,"Why would she do that? If your words hadn't cut her so deeply, she would never have taken that road..."
game31.msg,71,0x0000465C,dialogue,3,4A,,84,236,她求死心切又怎能怪我！她的行動不方便，竟然使用這種方法結束性命‧‧由此可知她的決心！,"She was set on dying. How is that my fault? She could barely move, and still she ended her life that way... That shows how determined she was."
game31.msg,72,0x00004759,dialogue,0D,4A,,48,236,說這些又有什麼用呢？看看她身上有沒有留下些什麼！,What good does talking do now? See if she left anything on her.
